Chr,GeneID,GeneName,Start,Stop,CodingLength,Liver-1,Liver-2,Liver-3,Adipose-1,Adipose-2,Adipose-3,Marrow-1,Marrow-2,Marrow-3
chr9,ENSG00000135070,ISCA1,88879461,88897676,3273,36.22622595,18.30034825,36.25079962,20.82269489,23.62327927,20.32750798,18.07486405,18.45967003,17.69728073
chr9,ENSG00000083223,ZCCHC6,88902648,88969369,6707,62.06081035,50.23148686,74.88244348,49.43902702,36.10418486,46.46530952,36.99864539,45.69634047,45.12151132
chr9,ENSG00000180447,GAS1,89559279,89562104,2826,12.74524515,0.809749923,1.288265034,105.9280236,23.18916082,40.80836681,53.36683196,53.5410343,30.25579551
chr9,ENSG00000231007,CDC20P1,89626567,89628066,1500,0.110110109,0.958204075,0.097842914,0.699047614,4.494934838,3.084056114,3.882028042,1.238635868,0.825873101
chr9,ENSG00000196730,DAPK1,90112143,90323548,8982,29.00025003,2.456241432,8.936319475,47.0146704,2.043974393,1.26088482,4.562930455,16.74156222,6.135057321
chr9,ENSG00000219928,RP11-40C6.2,90140217,90140390,174,3.840090061,1.700474837,3.71803073,5.205673723,4.449714166,3.15221205,4.00582848,3.596039617,3.290383307
chr9,ENSG00000135047,CTSL,90340434,90346308,2366,139.2342332,118.5743803,104.1863962,211.4395933,121.2727993,132.8188807,111.8448535,110.3850976,94.22818809
chr9,ENSG00000156345,CDK20,90581356,90589668,5727,6.854354303,6.005645259,4.892145698,6.068328226,3.789492349,2.998861194,6.278450819,4.861312816,5.715566222
chr9,ENSG00000106723,SPIN1,91003334,91093609,4914,85.3353347,127.117242,102.4904524,101.1239304,103.1935745,103.9207638,134.6506629,130.2965021,116.4087799
chr9,ENSG00000186354,C9orf47,91605778,91611055,5050,5.216466427,6.518486877,2.706987286,2.022776075,0.732574893,0.460052569,0.725116855,0.346285296,0.668563939
chr9,ENSG00000213694,S1PR3,91606362,91619925,8754,89.83608541,107.8586897,51.74259433,21.37300897,12.92406818,10.92198878,12.5126872,6.579420633,11.11651412
chr9,ENSG00000148082,SHC3,91628060,91793682,2555,4.335585553,4.561591231,5.006295764,25.19546082,4.277875611,5.725098643,0.318343985,0.186461313,0.524363874
chr9,ENSG00000123975,CKS2,91926113,91931618,613,4.555805772,16.0060568,6.408710864,8.686038441,40.49963422,34.72544951,55.08235233,14.1044665,13.30573329
chr9,ENSG00000187742,SECISBP2,91933421,91974557,9793,22.31106089,28.53018894,22.32449153,25.87963508,21.49790767,23.80346073,22.58473717,23.70722414,30.12470454
chr9,ENSG00000148090,AUH,93976097,94124195,2673,9.09784778,7.908557577,8.137269011,10.30723397,5.42648069,5.384318962,5.80977773,5.021136799,5.545147963
chr9,ENSG00000165030,NFIL3,94171327,94186144,2085,50.45795758,27.35605155,39.47961578,74.63448784,22.06768814,30.32939162,12.79565963,11.2675908,13.72522439
chr9,ENSG00000169071,ROR2,94325373,94712444,5818,74.09033979,8.556357515,35.71266359,15.17082057,19.20069751,22.25291318,1.255690164,0.346285296,1.140491425
chr9,ENSG00000090054,SPTLC1,94794281,94877666,3658,48.80630594,49.12482864,52.37857327,54.10926002,55.0516466,48.4077537,48.24679953,59.32133501,52.35773278
chr9,ENSG00000196305,IARS,94972489,95056038,7401,538.3696156,658.2592079,579.7518795,540.95874,508.8139619,533.235006,386.1335683,401.9706359,323.6767101
chr9,ENSG00000198000,NOL8,95059640,95087918,8056,35.1113611,37.18101728,33.80472677,31.62074953,35.59771333,39.63267691,38.12169223,36.04030816,30.20335912
chr9,ENSG00000188312,CENPP,95087766,95382815,9788,8.918918852,10.32431151,9.458148349,10.70881452,14.19929114,16.74932133,22.28407896,11.90688673,12.80758761
chr9,ENSG00000106809,OGN,95146249,95166978,3321,0.137637637,0.377883297,0.260914437,1.115501512,2.568534193,3.629303604,15.24513974,8.523945759,5.676238932
chr9,ENSG00000127083,OMD,95176527,95186743,2449,0,0.107966656,0.032614305,0.104113474,0.18088269,0.851949203,1.494448153,6.259772667,2.857783111
chr9,ENSG00000106819,ASPN,95218487,95244788,2487,170.5330318,56.74997374,78.74723858,5.101560249,12.13722848,25.30289132,9.87750643,34.66848564,7.380421521
chr9,ENSG00000106823,ECM2,95256365,95298937,4350,23.90765748,16.58637758,16.17669511,16.74739604,7.687514311,12.42141938,20.70120193,23.05460954,14.0922791
chr9,ENSG00000127080,IPPK,95375466,95432547,5166,12.29104095,11.44446557,11.65961391,13.54962503,15.17605766,16.20407384,17.69461984,13.03897328,14.40689743
chr9,ENSG00000185963,BICD2,95473645,95527094,6427,51.72422384,38.47661715,52.34595897,46.67258327,73.71874018,72.10898052,62.7049222,52.96833169,58.58455378
chr9,ENSG00000187984,ANKRD19P,95571670,95650975,2947,2.119619604,1.444054029,2.005779736,3.034164113,1.989709586,1.567586533,2.635180766,1.851294469,2.045019107
chr9,ENSG00000226721,EEF1DP2,95599108,95599950,843,1.940690676,1.241616548,1.989472584,2.900303932,1.845003435,1.482391613,2.476008774,1.718107817,1.74350988
chr9,ENSG00000127081,ZNF484,95607874,95640304,3428,4.500750717,7.611649272,3.815873644,4.417385988,4.187434266,4.396057886,4.138471808,4.395159532,4.247347376
chr9,ENSG00000165233,C9orf89,95858500,95875565,3081,11.35510502,9.204157453,9.898441462,11.24425524,11.18759436,10.1552345,13.61804826,12.42631468,9.897368114
chr9,ENSG00000131669,NINJ1,95883771,95896570,2648,27.1559057,20.13578141,24.42811418,27.90241116,12.89693577,10.24042942,19.04758178,17.44745147,13.56791523
chr9,ENSG00000204352,C9orf129,96080481,96108696,1154,2.174674658,1.98388731,3.245123313,3.212644355,3.662874466,2.913666273,3.563684057,2.463953071,3.657438018
chr9,ENSG00000188938,FAM120AOS,96208776,96215874,3717,39.87362332,35.29160079,39.67530161,40.48526821,41.36787113,32.49334259,35.6898979,32.93705916,30.51797744
chr9,ENSG00000048828,FAM120A,96214004,96328397,7296,178.1168655,214.1653587,185.9667651,169.7049634,216.679374,213.8733279,203.5986643,194.6922486,191.5763412
chr9,ENSG00000263875,AL353629.1,96327975,96328082,108,4.968718681,8.745299164,5.348745963,5.280040491,6.954939418,7.718659777,5.880520838,6.113267349,5.51892977
chr9,ENSG00000197724,PHF2,96338689,96441869,5569,30.45920898,30.86496788,32.14139723,27.39671714,21.7420993,25.84813881,33.43496133,28.36875698,28.36808556
chr9,ENSG00000158079,PTPDC1,96793076,96872138,6301,13.4471971,13.53631954,15.73640199,14.01069899,20.94621546,21.6906267,11.84947056,11.21431614,14.44622472
chr9,ENSG00000269929,RP11-2B6.2,96938740,96940174,1435,3.096846824,2.618191416,3.375580532,1.918662601,1.881179973,2.129873007,1.74204903,2.250854427,2.149891882
chr9,ENSG00000230262,MIRLET7DHG,96938884,96966850,1319,2.794044023,2.37526644,3.147280399,1.755055712,1.709341417,1.97652215,1.467919487,2.077711779,1.940146332
chr9,ENSG00000175787,ZNF169,97021593,97063736,5518,2.229729713,2.388762272,1.89162967,2.543343448,1.302355366,1.397196693,2.237250785,1.811338474,1.940146332
chr9,ENSG00000232063,RP11-307E17.8,97094758,97123230,2162,3.922672643,4.588582895,4.386623976,3.391124597,3.391550431,2.743276433,3.342611845,4.701488833,3.159292338
chr9,ENSG00000148110,HIATL1,97136833,97223324,3420,57.05080037,50.11002438,68.42481116,63.73231973,72.38925241,65.36154284,55.33879609,60.12045493,55.77920705
chr9,ENSG00000148120,C9orf3,97488983,97849441,11443,44.86986953,47.69427044,61.62472864,25.49292789,20.49400874,21.28169109,36.55650097,72.37362696,52.54126013
chr9,ENSG00000158169,FANCC,97861336,98079991,7089,7.817817759,9.339115774,8.316647686,9.295845935,12.10105194,11.72282103,13.16706094,7.565001861,9.726949855
chr9,ENSG00000185920,PTCH1,98205262,98279339,16591,10.79079071,20.9320355,23.4986065,11.95817621,6.330894139,5.912527467,3.457569395,2.703689045,4.850365831
chr9,ENSG00000175611,LINC00476,98521513,98638259,5100,3.000500478,2.618191416,2.723294438,2.825937164,2.604710731,1.363118724,2.449480108,2.250854427,3.631219825
chr9,ENSG00000182150,ERCC6L2,98637983,98776842,10341,20.72822807,26.77573077,25.97729366,21.19452873,17.77172426,19.21997401,20.25021461,25.29214531,24.4615747
chr9,ENSG00000130958,SLC35D2,99082988,99145992,2203,14.86486475,16.10052763,13.89369378,11.09552171,8.555751222,9.013622565,7.66678431,8.617176416,8.350494687
chr9,ENSG00000165244,ZNF367,99148223,99180611,3646,0.178928928,0.755766594,0.472907417,0.550314079,5.209421463,6.560008861,6.985881897,4.941224807,3.015092273
chr9,ENSG00000130956,HABP4,99212483,99253618,4056,25.47672654,17.18019419,24.5259571,23.67837876,16.22517726,21.5883928,18.65849469,23.17447753,16.66166208
chr9,ENSG00000081377,CDC14B,99252523,99382112,10457,36.9281779,37.41044642,31.21188955,40.8422287,15.71870573,22.98558949,18.84419535,33.86936573,22.3903374
chr9,ENSG00000158122,AAED1,99401859,99417585,3084,11.42392384,11.1610531,13.07833617,13.66861186,8.085456228,12.40438039,9.090489355,14.55730112,8.04898546
chr9,ENSG00000081386,ZNF510,99518147,99540411,5921,10.61186178,15.89809015,9.637527025,10.2031205,9.243105442,9.695181928,11.31889725,11.12108548,10.69702302
chr9,ENSG00000196312,HIATL2,99660348,99775862,1313,2.298548531,2.078358135,2.870058809,2.12688955,2.595666597,1.97652215,1.936592577,1.997799787,2.294091947
chr9,ENSG00000254876,RP11-23J9.5,100000731,100059596,3701,1.610360348,2.226812287,1.581793776,2.007902722,2.27912189,2.146911991,3.006582082,2.796919702,2.844674014
chr9,ENSG00000197816,CCDC180,100000765,100140806,16070,6.111111065,4.318666254,5.087831526,5.19080037,3.690006869,4.634603663,6.685223689,4.634895506,7.275548746
chr9,ENSG00000255036,RP11-23J9.4,100000779,100139569,7116,5.065065027,3.535907995,4.402931128,4.313272514,3.138314666,4.038239221,5.659448626,3.609358282,5.794220803
chr9,ENSG00000196116,TDRD7,100174232,100258407,4542,13.32332322,15.97906514,15.99731643,13.57937174,11.97443406,10.83679386,13.95407802,16.78151821,15.84889808
chr9,ENSG00000136842,TMOD1,100263462,100364030,3708,8.808808743,10.51325316,9.653834177,8.59679832,8.166853439,8.195751331,7.790584749,9.189879021,8.678222108
chr9,ENSG00000136925,TSTD2,100362362,100395962,5980,22.17342326,25.57460172,24.96625021,23.00907786,20.06893442,20.31046899,21.28483257,21.81597368,21.63000979
chr9,ENSG00000136937,NCBP1,100395908,100436030,5548,53.88513473,68.82874342,56.87934731,53.29122557,78.92816164,77.93631307,64.30548501,61.9317934,60.31495456
chr9,ENSG00000136936,XPA,100437191,100459639,1833,8.478478415,9.474074094,9.588605568,6.098074933,5.562142707,5.333202009,6.33150815,8.230935123,6.344802871
chr9,ENSG00000214417,KRT18P13,100461204,100463016,1290,4.197947916,0.755766594,3.685416426,0.163606888,0.497427397,0.187428825,0.035371554,0.02663733,0.144200065
chr9,ENSG00000136932,C9orf156,100666771,100684852,3754,6.290039993,5.830199443,5.6096604,4.744599765,5.218465597,4.379018902,5.535648187,4.581620845,5.400947898
chr9,ENSG00000136938,ANP32B,100745643,100778225,1850,75.74199142,91.05637879,79.97027501,93.196433,103.9080611,105.0282977,111.4292377,82.10957125,66.00430259
chr9,ENSG00000095380,NANS,100819021,100845357,4922,38.23573545,33.21324266,39.21870134,30.6391082,46.00751212,41.62623805,31.78134119,44.79067123,31.37006874
chr9,ENSG00000106785,TRIM14,100831557,100881494,5533,34.8085583,39.44831706,38.40334373,14.4568996,16.93061975,17.27752983,13.18474672,26.54409984,14.98369769
chr9,ENSG00000106789,CORO2A,100883257,100954922,5717,1.12862862,1.147145724,2.283001326,0.520567372,2.939343707,1.209767868,1.9189068,3.116567668,2.267873753
chr9,ENSG00000095383,TBC1D2,100961311,101017915,3563,20.19144129,9.757486567,18.21508915,8.641418381,49.61612178,31.77770526,43.93146996,65.767569,60.1314272
chr9,ENSG00000136928,GABBR2,101050391,101471479,6007,21.41641626,82.91839207,38.19135075,1.918662601,0.560736338,2.930705258,1.910063911,3.369622308,1.127382328
chr9,ENSG00000229897,SEPT7P7,101369115,101370415,1301,4.280530498,2.4427456,4.810609936,2.17150961,3.120226397,1.789093326,2.467165885,3.596039617,2.962655886
chr9,ENSG00000165138,ANKS6,101493611,101559247,8804,30.0738236,28.2197848,26.15667233,28.43785188,23.45144072,26.88751684,16.68653056,18.41971404,16.92384402
chr9,ENSG00000119514,GALNT12,101569981,101612363,2824,17.46621609,12.41616548,5.18567444,167.667314,31.52785281,53.26386416,0.300658208,1.798019808,0.681673036
chr9,ENSG00000267026,RP11-92C4.3,101609511,101634697,3622,5.299049009,4.278178758,1.418722252,53.06812527,9.134575828,18.14651802,0.097271773,0.78580125,0.406382002
chr9,ENSG00000204291,COL15A1,101705461,101833069,6637,464.5820786,423.8231095,532.4937521,605.0182735,44.73228916,216.8040331,5.058132209,65.06167974,19.29659055
chr9,ENSG00000106799,TGFBR1,101866320,101916474,6844,239.7922905,75.19877614,182.1508915,281.4930883,147.3018183,193.0346504,79.78053985,173.5155709,120.6692364
chr9,ENSG00000119523,ALG2,101978708,101984238,2980,45.46171137,33.68559678,40.16451618,46.28587608,41.35882699,41.06395157,26.37833633,34.94817761,32.27459642
chr9,ENSG00000106803,SEC61B,101984346,101992897,1190,66.41015966,61.20359832,73.25172825,84.51039456,101.818866,96.01467515,66.3835638,76.78210516,64.79826568
chr9,ENSG00000119508,NR4A3,102584137,102629173,6314,2.959209187,0.323899969,3.913716558,9.176859107,1.320443635,6.406658005,0.415615758,1.438415847,1.219146006
chr9,ENSG00000136874,STX17,102668915,102732618,4735,19.50325311,24.89981012,24.65641432,17.69929066,12.15531675,13.39264147,13.46771915,16.74156222,16.04553453
chr9,ENSG00000023318,ERP44,102741461,102861322,4854,72.71396342,68.15395182,67.91928944,98.98216751,71.3130004,69.5701719,44.22328528,55.9916687,53.14427859
chr9,ENSG00000119509,INVS,102861538,103063282,6241,18.55355341,20.06830225,22.58540597,17.78853078,15.74583814,16.85155523,18.20750738,17.67386878,16.47813473
chr9,ENSG00000136891,TEX10,103064359,103115221,7628,28.76626605,28.43571811,27.77108041,26.53406264,36.31219995,38.01397343,31.66638364,25.01245334,27.28003052
chr9,ENSG00000066697,MSANTD3,103189438,103213511,2763,17.12212199,23.94160604,21.73743405,22.10180329,25.52254751,25.18361843,19.44551176,16.87474887,20.81724578
chr9,ENSG00000251349,MSANTD3-TMEFF1,103204553,103339918,2069,6.152402356,8.893753316,7.126225567,12.16640316,9.550606015,11.68874306,7.162739667,8.457352433,9.08460411
chr9,ENSG00000241697,TMEFF1,103204560,103339918,2690,6.276276229,8.745299164,7.321911394,12.35975675,9.677223898,11.80801595,7.109682336,8.630495081,9.137040497
chr9,ENSG00000170681,MURC,103340361,103350188,2615,0.97722722,1.592508181,0.929507683,6.737629133,1.618900073,5.333202009,1.04346084,2.770282372,2.700473949
chr9,ENSG00000136897,MRPL50,104149915,104160896,3332,11.57532524,12.30819882,10.74641338,12.83570407,16.88539908,13.81861607,13.15821805,13.93132385,11.47045973
chr9,ENSG00000136870,ZNF189,104161155,104172942,3312,15.99349337,21.2289438,13.73062226,18.57681852,14.57010065,13.00074483,17.45586186,16.72824355,15.87511627
chr9,ENSG00000165152,TMEM246,104235453,104295819,5568,10.59809802,8.961232477,7.403447156,1.353475168,0.316544707,0.494130538,7.78174186,5.234235442,4.850365831
chr9,ENSG00000155827,RNF20,104296133,104325622,4690,35.85460434,39.0839296,38.45226518,43.96563293,42.95059466,42.80192795,47.67201178,47.54763494,44.09900177
chr9,ENSG00000136824,SMC2,106856541,106903698,6466,16.91566554,27.55848903,20.36763326,34.23845975,64.24953137,60.64174425,92.84148613,41.80729021,38.50141742
chr9,ENSG00000136783,NIPSNAP3A,107509969,107522403,2585,23.38463446,23.65819357,23.07462054,28.27424499,25.34166482,25.30289132,24.45058664,35.14795759,31.72401435
chr9,ENSG00000165029,ABCA1,107543283,107690518,11350,119.2079571,77.73599257,53.01455221,162.1790465,44.0358908,50.14573008,7.277697217,6.592739298,18.33962648
chr9,ENSG00000070214,SLC44A1,108006903,108201452,12613,77.06331274,106.3336607,96.68510614,189.8137373,82.00316736,98.40013292,99.34985205,125.0356293,121.3115822
chr9,ENSG00000106701,FSD1L,108210077,108314714,9877,5.973473429,8.677820004,7.158839871,5.741114449,7.054424897,5.946605435,6.844395682,7.178760569,6.253039193
chr9,ENSG00000229419,RALGAPA1P,108282409,108288640,6232,2.050800785,1.78144983,2.870058809,2.037649429,1.555591131,1.550547549,1.600562814,1.425097182,1.913928139
chr9,ENSG00000106692,FKTN,108320411,108403399,8032,45.72322288,51.82399505,48.04087075,40.85710205,49.38097428,55.08703545,42.86148045,40.56865435,45.06907494
chr9,ENSG00000095209,TMEM38B,108456825,108538893,4511,3.64739737,6.639949365,4.370316823,3.762958434,8.85420766,8.297985235,9.170075351,4.31524754,6.331693774
chr9,ENSG00000148143,ZNF462,109625378,109775915,12259,25.57307288,34.1579509,19.69904001,19.78156015,14.95899844,22.55961489,23.57514068,17.38085815,22.10193727
chr9,ENSG00000119318,RAD23B,110045418,110094475,4615,339.6896871,337.9491302,355.1534705,272.9557833,292.4601768,301.8115246,235.9194217,353.5306503,302.5579551
chr9,ENSG00000136826,KLF4,110247133,110252763,3539,60.2990486,21.09398548,24.13458544,32.03720343,37.03573071,34.35059186,26.16610701,32.69732318,14.35446104
chr9,ENSG00000070061,IKBKAP,111629797,111696396,6048,46.56281246,60.90669001,52.41118758,43.86151946,61.90710054,73.57433315,65.07481631,59.38792834,60.22319088
chr9,ENSG00000119328,FAM206A,111696461,111713024,2745,12.53878869,15.99256097,13.17617908,12.09203639,16.87635495,14.77279918,13.40581893,14.95686107,11.58844161
chr9,ENSG00000119326,CTNNAL1,111704851,111775809,3129,63.49224177,62.31025654,83.28062693,92.76510575,90.00722638,76.77766215,73.05110171,92.08525153,107.4683759
chr9,ENSG00000106771,TMEM245,111777432,111882225,9484,66.16241192,70.55620992,82.0575905,63.10763888,60.33342114,56.38199824,64.20821324,74.14500944,81.82698248
chr9,ENSG00000070159,PTPN3,112137746,112260590,10071,3.482232206,1.956895646,1.532872319,0.713920968,0.678310086,0.54524749,9.904035095,6.899068599,10.81500489
chr9,ENSG00000243444,PALM2,112403068,112713755,9715,6.702952903,6.34304106,8.805862256,8.522431553,10.96149099,10.24042942,5.677134403,8.57722042,10.53971386
chr9,ENSG00000157654,PALM2-AKAP2,112542589,112934792,8203,586.4464421,311.6322577,522.9051465,246.1837471,190.4332957,183.0327667,174.8150623,301.7476799,270.2833586
chr9,ENSG00000241978,AKAP2,112542769,112934792,8444,591.5940897,312.9818409,526.8025559,247.6413357,189.9901331,182.0615446,175.5843936,303.8653476,270.9781408
chr9,ENSG00000136810,TXN,113006091,113018920,1142,102.732732,117.238293,131.0605832,153.6268683,127.576561,121.4709173,116.8499283,140.7516543,105.9346116
chr9,ENSG00000165124,SVEP1,113127531,113342160,14193,151.7179668,7.46319512,344.5538215,197.5478811,12.04678713,15.93145009,44.93071636,95.38828051,52.16109633
chr9,ENSG00000198121,LPAR1,113635543,113800981,4095,76.73298241,135.8355495,96.66879899,215.0240715,75.9797738,65.34450385,125.0296002,167.2557982,98.88191746
chr9,ENSG00000136813,KIAA0368,114122972,114247025,8449,132.2697688,159.6152056,143.992155,137.0728258,120.0789735,129.0191873,128.9027853,145.0003086,125.5720386
chr9,ENSG00000106853,PTGR1,114312002,114362135,3722,38.26326298,49.40824111,46.76891287,36.40996936,26.24607827,31.89697815,28.35030046,37.29226269,33.38886965
chr9,ENSG00000059769,DNAJC25,114393632,114432508,3675,65.07507459,77.64152174,73.5778713,76.09207648,52.08517049,59.97722388,47.60126868,62.91737463,57.71935339
chr9,ENSG00000244115,DNAJC25-GNG10,114393666,114432509,1448,54.97247206,66.02161035,63.32067248,61.6946703,41.68441584,48.7314944,40.41200034,52.59540906,49.02802218
chr9,ENSG00000242616,GNG10,114423615,114432526,1491,55.72947906,66.91233527,64.98400202,62.02188408,41.45831247,49.00411814,40.88067343,53.58099029,49.73591341
chr9,ENSG00000148154,UGCG,114659046,114697649,4615,287.4837316,166.2011716,323.7622023,153.2550344,75.05727208,54.43955406,64.48234278,124.2897841,120.7610001
chr9,ENSG00000259953,RP11-4O1.2,114794835,114800010,4836,3.000500478,1.808441494,2.935287419,2.349989852,1.076252004,0.698598346,0.937346179,0.839075911,0.799654907
chr9,ENSG00000106868,SUSD1,114803065,114937688,4183,17.74149136,20.16277307,25.22716465,31.76948307,16.27039794,13.66526521,11.76988456,13.1455226,14.44622472
chr9,ENSG00000119314,PTBP3,114980715,115095947,7520,114.6521513,91.44775792,150.2867158,95.63566298,80.7279444,78.36228767,77.93237615,83.52134977,86.72978469
chr9,ENSG00000119471,HSDL2,115142217,115234690,3455,86.03728664,76.45388852,59.84724904,77.16295793,37.14426032,46.29491968,35.98171322,44.21796862,40.06139994
chr9,ENSG00000165185,KIAA1958,115249127,115431677,13119,3.936436407,2.307787279,3.08205179,2.156636257,1.917356511,2.98182221,4.748631113,4.395159532,4.339111054
chr9,ENSG00000148153,INIP,115446206,115480516,4423,17.85160147,19.204569,22.91154902,19.46921973,26.32747548,27.16014058,30.76440901,25.01245334,25.96912084
chr9,ENSG00000148158,SNX30,115513118,115643951,11578,40.98848818,34.73827168,59.9613991,50.13807463,43.07721255,67.5425328,44.90418769,61.57218944,53.77351524
chr9,ENSG00000228623,ZNF883,115759495,115774507,2319,4.486986953,1.471045693,1.712250994,3.65884496,2.405739773,1.669820437,3.882028042,7.5117272,5.636911641
chr9,ENSG00000136866,ZFP37,115800660,115819039,6354,3.34459457,4.372649582,3.261430465,3.331631183,2.794637555,4.021200237,3.510626726,3.662632943,5.138765961
chr9,ENSG00000225684,FAM225B,115865618,115873780,7407,0.013763764,0.026991664,0.032614305,0.832907796,2.270077755,1.312001772,2.67055232,2.357403749,3.958947246
chr9,ENSG00000136867,SLC31A2,115913222,115926417,2504,7.432432377,3.778832972,7.50129007,9.905653428,13.71995201,10.27450739,13.67110559,12.61277599,19.16549958
chr9,ENSG00000119321,FKBP15,115923286,115983641,11060,45.43418384,47.58630378,47.6821134,47.25264405,51.0903157,50.14573008,56.80671558,56.76415129,65.21775678
chr9,ENSG00000136868,SLC31A1,115983808,116028674,5320,126.2137128,99.61273631,119.2052835,162.7591073,188.0546883,160.6435417,76.36718489,93.61689803,87.97514889
chr9,ENSG00000176386,CDC26,116018115,116037869,1175,7.225975922,8.218961714,7.664361593,10.0097669,9.188840635,8.366141171,7.834799191,9.229835017,6.908494035
chr9,ENSG00000136875,PRPF4,116037623,116055185,3613,23.53603586,21.29642296,22.50387021,26.63817611,48.27758987,49.51528767,38.87333775,30.55301808,30.41310467
chr9,ENSG00000148225,WDR31,116075502,116102578,4933,4.679679645,3.69785798,3.603880664,3.822451848,3.084049859,3.135173066,3.095010967,5.647114065,7.196894165
chr9,ENSG00000119431,HDHD3,116135699,116139279,2105,5.285285246,4.143220437,4.598616956,3.123404234,2.496181117,2.675120497,4.377229796,3.183160994,3.998274536
chr9,ENSG00000148218,ALAD,116148597,116163613,5170,29.67467445,31.45878449,29.77686015,29.46411327,27.23188893,25.77998288,41.00447387,44.68412191,46.4717483
chr9,ENSG00000148229,POLE3,116169515,116172952,2604,29.9224222,24.67038097,28.83104531,27.27773031,55.23252929,59.27862553,45.16063146,36.10690149,33.28399688
chr9,ENSG00000157653,C9orf43,116172334,116191964,2290,2.394894877,1.632995677,1.842708213,1.844295833,2.749416883,3.271484939,3.059639413,2.170942435,1.835273558
chr9,ENSG00000138835,RGS3,116207011,116360018,13690,19.90240225,13.52282371,46.39384837,41.77924997,34.70234401,25.57551507,90.24167692,97.50594828,75.54772509
chr9,ENSG00000157657,ZNF618,116638562,116818871,10384,39.06156127,59.50312348,46.18185539,32.88498458,38.69080732,44.21616362,47.47746824,31.29886333,41.98843718
chr9,ENSG00000196739,COL27A1,116917840,117074791,13988,36.37762736,31.06740536,34.50593432,47.83270484,39.45051462,40.9276397,63.04095196,24.01355344,31.42250513
chr9,ENSG00000106948,AKNA,117096436,117156685,10601,24.93993975,30.09570546,20.61224054,25.31444765,17.92547455,27.02382871,10.45229418,7.911287157,7.891676298
chr9,ENSG00000136888,ATP6V1G1,117350026,117360653,1305,37.45120092,28.85408891,38.53380095,45.28936139,47.50883844,50.6568996,28.73054466,36.41323079,35.80094347
chr9,ENSG00000157693,C9orf91,117373486,117408702,4792,13.32332322,16.0060568,13.51862928,26.3853291,20.11415509,21.96325045,12.16781455,9.309747008,9.241913272
chr9,ENSG00000181634,TNFSF15,117546915,117568406,7889,1.238738729,1.039179067,0.880586226,1.041134745,0.795883835,1.482391613,0.539416197,0.625977267,0.629236648
chr9,ENSG00000041982,TNC,117782806,117880536,8687,258.5798279,209.9951466,224.4027232,973.7733267,361.9191296,2052.124123,1804.541723,1596.04225,1946.687772
chr9,ENSG00000182752,PAPPA,118916083,119164601,11573,294.3518496,149.5878024,225.6257596,353.599106,74.93969833,78.9756911,37.89177713,32.85714717,53.43267872
chr9,ENSG00000256040,PAPPA-AS1,119160439,119162885,2447,71.42016964,40.52798363,57.4664048,90.38536919,17.27429686,18.89623332,7.825956303,8.190979128,12.76826032
chr9,ENSG00000148219,ASTN2,119187504,120177348,8290,8.175675614,11.60641556,9.18092676,8.700911795,7.687514311,8.059439458,8.648344931,9.323065674,12.00793271
chr9,ENSG00000119401,TRIM32,119449581,119463579,3780,29.63338316,27.18060573,27.21663723,25.15084076,25.85718049,24.55317602,25.20223216,26.23777054,25.91668445
chr9,ENSG00000230734,RPL10P3,119942907,119943374,468,13.79129119,4.507607902,12.19774994,14.66512655,10.02994514,10.88791081,0.539416197,10.73484419,0.511254777
chr9,ENSG00000136869,TLR4,120466610,120479149,5256,13.54354344,15.77662766,17.59541736,14.6799999,20.80150931,10.01892262,5.968949722,7.79141917,14.00051543
chr9,ENSG00000234782,TPT1P9,120845142,120845660,519,29.20670649,15.27728187,36.1203424,33.73276573,24.12070667,20.88979445,20.24137173,23.68058681,22.65251934
chr9,ENSG00000136861,CDK5RAP2,123151147,123342448,10080,41.37387356,47.61329545,49.91619327,36.88591667,66.97181585,67.9685074,89.67573205,65.0749984,78.4055082
chr9,ENSG00000106780,MEGF9,123363091,123476748,6433,17.41116103,27.36954738,27.64062319,11.36324207,10.12943062,14.26162965,24.0968711,28.96809691,28.78757666
chr9,ENSG00000119402,FBXW2,123514256,123555690,11263,79.87112052,88.45168321,87.24326494,72.04652433,79.72404547,77.85111815,78.40989213,79.84539816,88.93211296
chr9,ENSG00000095261,PSMD5,123577774,123605262,4432,37.46496468,51.78350755,51.05769393,42.9839916,56.37209024,51.86666746,57.28423156,50.63756527,50.32582277
chr9,ENSG00000226752,PSMD5-AS1,123587106,123616651,6736,5.202702664,22.53803951,19.03044676,8.462938139,6.584129904,5.486552866,8.966688916,7.658232518,13.88253355
chr9,ENSG00000119403,PHF19,123617977,123639606,6547,12.18093084,17.94945662,11.561771,10.73856122,21.23562777,18.79399941,51.87238381,19.76489923,19.84717262
chr9,ENSG00000056558,TRAF1,123664671,123691451,6449,4.404404371,3.373958011,2.429765697,3.852198555,1.5736794,1.294962788,3.917399596,2.996699681,4.076929117
chr9,ENSG00000106804,C5,123714616,123812554,6530,2.904154132,6.154099412,3.440809141,4.625612937,4.63964099,7.599386889,9.833291987,6.566101967,6.593875711
chr9,ENSG00000119397,CNTRL,123837141,123939888,9417,7.308558504,13.69826952,7.175147023,6.157568347,12.80649443,13.10297874,22.35482207,10.94794283,10.65769573
chr9,ENSG00000119396,RAB14,123940415,123985292,4304,77.39364306,97.6693365,94.09226892,87.27683831,100.3446721,110.2763048,98.04994744,119.1354606,107.1537576
